 Date  EpochDay  Avg_Irradiance_New  Avg_Irradiance_Old
 960101  5845.51  1360.7997  1365.8800
 960102  5846.52  1360.8625  1365.9431
 960103  5847.52  1360.7637  1365.8440
 960104  5848.52  1360.6281  1365.7078
 960105  5849.52  1360.5563  1365.6357
 960106  5850.54  1360.6790  1365.7589
 960107  5851.52  1360.6570  1365.7368
 960108  5852.51  1360.6520  1365.7318
 960109  5853.50  1360.6909  1365.7709
 960110  5854.50  1360.6470  1365.7268
 960111  5855.50  1360.5912  1365.6708
 960112  5856.49  1360.5423  1365.6217
 960113  5857.50  1360.4964  1365.5756
 960114  5858.49  1360.5193  1365.5987
 960115  5859.49  1360.5433  1365.6227
 960116  5860.49  1360.5353  1365.6147
 960117  5861.49  1360.5074  1365.5866
 960118  5862.50  1360.5293  1365.6087
 960119  5863.50  1360.4994  1365.5786
 960120  5864.51  1360.5423  1365.6217
 960121  5865.50  1360.5144  1365.5937
 960122  5866.50  1360.5164  1365.5957
 960123  5867.51  1360.5742  1365.6537
 960124  5868.51  1360.5273  1365.6067
 960125  5869.49  1360.4535  1365.5326
 960126  5870.45  1360.6231  1365.7028
 960127  5871.49  1360.6041  1365.6838
 960128  5872.48  1360.6081  1365.6878
 960129  5873.46  1360.6500  1365.7298
 960130  5874.49  1360.6191  1365.6988
 960131  5875.50  1360.5882  1365.6677
 960201  5876.48  1360.5812  1365.6607
 960202  5877.32  1360.5642  1365.6437
 960203  5878.50   -98.6318   -99.0000
 960204  5879.50   -98.6318   -99.0000
 960205  5880.50   -98.6318   -99.0000
 960206  5881.50   -98.6318   -99.0000
 960207  5882.46  1360.4843  1365.5635
 960208  5883.46  1360.4569  1365.5360
 960209  5884.46  1360.4614  1365.5405
 960210  5885.46  1360.4865  1365.5657
 960211  5886.46  1360.4292  1365.5082
 960212  5887.46  1360.4133  1365.4922
 960213  5888.46  1360.4456  1365.5247
 960214  5889.46  1360.4112  1365.4901
 960215  5890.46  1360.4291  1365.5081
 960216  5891.46  1360.4467  1365.5258
 960217  5892.46  1360.4538  1365.5328
 960218  5893.46  1360.4974  1365.5767
 960219  5894.46  1360.4941  1365.5734
 960220  5895.46  1360.5593  1365.6388
 960221  5896.46  1360.6042  1365.6838
 960222  5897.46  1360.5914  1365.6710
 960223  5898.46  1360.5755  1365.6550
 960224  5899.46  1360.5625  1365.6420
 960225  5900.46  1360.5460  1365.6254
 960226  5901.46  1360.5610  1365.6405
 960227  5902.46  1360.5963  1365.6759
 960228  5903.46  1360.5980  1365.6776
 960229  5904.46  1360.5483  1365.6277
 960301  5905.46  1360.5254  1365.6047
 960302  5906.46  1360.5013  1365.5806
 960303  5907.46  1360.4946  1365.5739
 960304  5908.46  1360.4698  1365.5490
 960305  5909.46  1360.4636  1365.5427
 960306  5910.46  1360.4879  1365.5671
 960307  5911.46  1360.4913  1365.5706
 960308  5912.46  1360.5046  1365.5839
 960309  5913.46  1360.4686  1365.5477
 960310  5914.46  1360.4793  1365.5585
 960311  5915.46  1360.4661  1365.5452
 960312  5916.46  1360.4527  1365.5317
 960313  5917.46  1360.4118  1365.4907
 960314  5918.46  1360.4415  1365.5205
 960315  5919.46  1360.4991  1365.5784
 960316  5920.46  1360.5214  1365.6007
 960317  5921.46  1360.5648  1365.6443
 960318  5922.46  1360.5689  1365.6484
 960319  5923.46  1360.5740  1365.6536
 960320  5924.46  1360.5531  1365.6326
 960321  5925.46  1360.5407  1365.6201
 960322  5926.46  1360.4190  1365.4979
 960323  5927.46  1360.4024  1365.4813
 960324  5928.46  1360.4228  1365.5017
 960325  5929.46  1360.4803  1365.5594
 960326  5930.46  1360.4884  1365.5676
 960327  5931.46  1360.5293  1365.6086
 960328  5932.46  1360.5602  1365.6396
 960329  5933.46  1360.5652  1365.6447
 960330  5934.46  1360.5185  1365.5978
 960331  5935.46  1360.5401  1365.6195
 960401  5936.46  1360.5343  1365.6136
 960402  5937.46  1360.5501  1365.6295
 960403  5938.46  1360.5653  1365.6448
 960404  5939.46  1360.5793  1365.6588
 960405  5940.46  1360.5745  1365.6541
 960406  5941.46  1360.5298  1365.6091
 960407  5942.46  1360.5376  1365.6169
 960408  5943.46  1360.5343  1365.6136
 960409  5944.46  1360.5405  1365.6199
 960410  5945.46  1360.5417  1365.6211
 960411  5946.46  1360.5992  1365.6788
 960412  5947.46  1360.5801  1365.6597
 960413  5948.46  1360.6246  1365.7043
 960414  5949.46  1360.6176  1365.6973
 960415  5950.46  1360.5533  1365.6327
 960416  5951.46  1360.6554  1365.7352
 960417  5952.46  1360.4757  1365.5548
 960418  5953.46  1360.4794  1365.5586
 960419  5954.46  1360.4934  1365.5726
 960420  5955.46  1360.4827  1365.5619
 960421  5956.46  1360.4622  1365.5413
 960422  5957.46  1360.4253  1365.5043
 960423  5958.46  1360.5140  1365.5933
 960424  5959.46  1360.4114  1365.4904
 960425  5960.46  1360.4422  1365.5212
 960426  5961.46  1360.4380  1365.5170
 960427  5962.46  1360.4381  1365.5171
 960428  5963.46  1360.4404  1365.5194
 960429  5964.46  1360.4715  1365.5507
 960430  5965.46  1360.4467  1365.5258
 960501  5966.46  1360.4916  1365.5708
 960502  5967.46  1360.4906  1365.5698
 960503  5968.46  1360.4634  1365.5425
 960504  5969.46  1360.4785  1365.5576
 960505  5970.46  1360.5360  1365.6154
 960506  5971.46  1360.6017  1365.6813
 960507  5972.46  1360.6746  1365.7545
 960508  5973.46  1360.6910  1365.7710
 960509  5974.46  1360.7081  1365.7881
 960510  5975.46  1360.6182  1365.6979
 960511  5976.46  1360.5719  1365.6514
 960512  5977.46  1360.5666  1365.6461
 960513  5978.46  1360.5753  1365.6548
 960514  5979.46  1360.6380  1365.7178
 960515  5980.46  1360.6390  1365.7188
 960516  5981.46  1360.7182  1365.7982
 960517  5982.46  1360.7172  1365.7972
 960518  5983.46  1360.6722  1365.7521
 960519  5984.46  1360.5734  1365.6530
 960520  5985.46  1360.4924  1365.5717
 960521  5986.46  1360.4681  1365.5472
 960522  5987.46  1360.4715  1365.5507
 960523  5988.46  1360.4671  1365.5463
 960524  5989.46  1360.4637  1365.5428
 960525  5990.46  1360.4682  1365.5474
 960526  5991.46  1360.4772  1365.5564
 960527  5992.46  1360.4417  1365.5208
 960528  5993.46  1360.4836  1365.5627
 960529  5994.46  1360.4240  1365.5029
 960530  5995.46  1360.4221  1365.5011
 960531  5996.46  1360.4425  1365.5215
 960601  5997.46  1360.4633  1365.5424
 960602  5998.46  1360.5188  1365.5981
 960603  5999.46  1360.5391  1365.6185
 960604  6000.46  1360.6289  1365.7086
 960605  6001.46  1360.6008  1365.6804
 960606  6002.46  1360.5537  1365.6332
 960607  6003.46  1360.5228  1365.6022
 960608  6004.46  1360.4848  1365.5640
 960609  6005.46  1360.5107  1365.5900
 960610  6006.46  1360.5726  1365.6521
 960611  6007.46  1360.5713  1365.6508
 960612  6008.46  1360.5896  1365.6692
 960613  6009.46  1360.5744  1365.6539
 960614  6010.46  1360.5517  1365.6311
 960615  6011.46  1360.4809  1365.5601
 960616  6012.46  1360.4606  1365.5397
 960617  6013.46  1360.4671  1365.5463
 960618  6014.46  1360.4213  1365.5002
 960619  6015.46  1360.4608  1365.5399
 960620  6016.46  1360.4715  1365.5507
 960621  6017.46  1360.4564  1365.5355
 960622  6018.46  1360.4352  1365.5142
 960623  6019.46  1360.4500  1365.5291
 960624  6020.46  1360.4910  1365.5702
 960625  6021.46  1360.5017  1365.5809
 960626  6022.46  1360.4714  1365.5505
 960627  6023.46  1360.4910  1365.5702
 960628  6024.46  1360.5306  1365.6100
 960629  6025.46  1360.6227  1365.7024
 960630  6026.46  1360.6747  1365.7546
 960701  6027.46  1360.7052  1365.7852
 960702  6028.46  1360.7201  1365.8002
 960703  6029.46  1360.6896  1365.7695
 960704  6030.46  1360.6779  1365.7578
 960705  6031.46  1360.6598  1365.7396
 960706  6032.46  1360.6159  1365.6956
 960707  6033.46  1360.5969  1365.6765
 960708  6034.46  1360.3801  1365.4589
 960709  6035.46  1360.2056  1365.2837
 960710  6036.46  1360.3205  1365.3990
 960711  6037.46  1360.4538  1365.5328
 960712  6038.46  1360.5399  1365.6193
 960713  6039.46  1360.4988  1365.5780
 960714  6040.46  1360.4276  1365.5066
 960715  6041.46  1360.4412  1365.5203
 960716  6042.46  1360.4579  1365.5370
 960717  6043.46  1360.4628  1365.5419
 960718  6044.46  1360.4257  1365.5046
 960719  6045.46  1360.4470  1365.5260
 960720  6046.46  1360.4450  1365.5240
 960721  6047.46  1360.4262  1365.5051
 960722  6048.46  1360.4248  1365.5038
 960723  6049.46  1360.4487  1365.5277
 960724  6050.46  1360.4187  1365.4977
 960725  6051.46  1360.4671  1365.5463
 960726  6052.46  1360.5154  1365.5947
 960727  6053.46  1360.5063  1365.5856
 960728  6054.46  1360.5641  1365.6436
 960729  6055.46  1360.5342  1365.6135
 960730  6056.46  1360.4599  1365.5389
 960731  6057.46  1360.3579  1365.4366
 960801  6058.46  1360.3161  1365.3947
 960802  6059.46  1360.2996  1365.3781
 960803  6060.46  1360.3362  1365.4148
 960804  6061.46  1360.4344  1365.5134
 960805  6062.46  1360.5548  1365.6343
 960806  6063.46  1360.5957  1365.6753
 960807  6064.46  1360.6257  1365.7054
 960808  6065.46  1360.5485  1365.6279
 960809  6066.46  1360.4742  1365.5533
 960810  6067.46  1360.4366  1365.5156
 960811  6068.46  1360.3745  1365.4532
 960812  6069.46  1360.4325  1365.5115
 960813  6070.46  1360.5250  1365.6044
 960814  6071.46  1360.4894  1365.5686
 960815  6072.46  1360.4291  1365.5081
 960816  6073.46  1360.4258  1365.5048
 960817  6074.46  1360.4555  1365.5345
 960818  6075.46  1360.4601  1365.5392
 960819  6076.46  1360.4488  1365.5278
 960820  6077.46  1360.4568  1365.5359
 960821  6078.46  1360.4491  1365.5282
 960822  6079.46  1360.4730  1365.5521
 960823  6080.46  1360.5401  1365.6195
 960824  6081.46  1360.6332  1365.7129
 960825  6082.46  1360.7416  1365.8218
 960826  6083.46  1360.7699  1365.8501
 960827  6084.46  1360.7279  1365.8080
 960828  6085.46  1360.7026  1365.7826
 960829  6086.46  1360.6548  1365.7346
 960830  6087.46  1360.6817  1365.7616
 960831  6088.46  1360.7262  1365.8063
 960901  6089.46  1360.7553  1365.8354
 960902  6090.46  1360.7831  1365.8634
 960903  6091.46  1360.7435  1365.8236
 960904  6092.46  1360.6463  1365.7261
 960905  6093.46  1360.5653  1365.6448
 960906  6094.46  1360.5002  1365.5795
 960907  6095.46  1360.5224  1365.6017
 960908  6096.46  1360.5377  1365.6171
 960909  6097.46  1360.5446  1365.6240
 960910  6098.46   -98.6318   -99.0000
 960911  6099.46   -98.6318   -99.0000
 960912  6100.46   -98.6318   -99.0000
 960913  6101.46   -98.6318   -99.0000
 960914  6102.46  1360.5036  1365.5829
 960915  6103.46  1360.4868  1365.5660
 960916  6104.46  1360.4324  1365.5114
 960917  6105.46  1360.5486  1365.6281
 960918  6106.46  1360.5717  1365.6512
 960919  6107.46  1360.5748  1365.6543
 960920  6108.46  1360.6159  1365.6956
 960921  6109.46  1360.7064  1365.7864
 960922  6110.46  1360.7250  1365.8051
 960923  6111.46  1360.7573  1365.8375
 960924  6112.46  1360.7179  1365.7980
 960925  6113.46  1360.7331  1365.8132
 960926  6114.46  1360.7222  1365.8022
 960927  6115.46  1360.6876  1365.7676
 960928  6116.46  1360.7107  1365.7908
 960929  6117.46  1360.6993  1365.7793
 960930  6118.46  1360.6777  1365.7576
 961001  6119.46  1360.6114  1365.6910
 961002  6120.46  1360.5135  1365.5928
 961003  6121.46  1360.5035  1365.5828
 961004  6122.46  1360.5483  1365.6277
 961005  6123.46  1360.5013  1365.5806
 961006  6124.46  1360.4599  1365.5389
 961007  6125.46  1360.4541  1365.5332
 961008  6126.46  1360.4684  1365.5475
 961009  6127.46  1360.4899  1365.5691
 961010  6128.46  1360.4887  1365.5679
 961011  6129.46  1360.4596  1365.5387
 961012  6130.46  1360.4651  1365.5442
 961013  6131.46  1360.4546  1365.5337
 961014  6132.46  1360.4932  1365.5724
 961015  6133.46  1360.5131  1365.5924
 961016  6134.46  1360.5162  1365.5955
 961017  6135.46  1360.5979  1365.6775
 961018  6136.46  1360.6587  1365.7385
 961019  6137.46  1360.6566  1365.7365
 961020  6138.46  1360.6463  1365.7261
 961021  6139.46  1360.6536  1365.7334
 961022  6140.46  1360.6873  1365.7672
 961023  6141.46  1360.6609  1365.7407
 961024  6142.46  1360.7129  1365.7930
 961025  6143.46  1360.6574  1365.7372
 961026  6144.46  1360.6476  1365.7274
 961027  6145.46  1360.6479  1365.7277
 961028  6146.46  1360.5989  1365.6785
 961029  6147.46  1360.5758  1365.6553
 961030  6148.46  1360.5040  1365.5833
 961031  6149.46  1360.4871  1365.5663
 961101  6150.46  1360.5248  1365.6041
 961102  6151.46  1360.5061  1365.5853
 961103  6152.46  1360.5090  1365.5883
 961104  6153.46  1360.4916  1365.5708
 961105  6154.46  1360.5033  1365.5825
 961106  6155.46  1360.5191  1365.5984
 961107  6156.46  1360.5500  1365.6294
 961108  6157.46  1360.5205  1365.5999
 961109  6158.46  1360.5201  1365.5994
 961110  6159.46  1360.5491  1365.6285
 961111  6160.46  1360.6103  1365.6899
 961112  6161.46  1360.6204  1365.7001
 961113  6162.46  1360.6726  1365.7524
 961114  6163.46  1360.7092  1365.7892
 961115  6164.46  1360.7404  1365.8206
 961116  6165.46  1360.7909  1365.8712
 961117  6166.46  1360.7942  1365.8745
 961118  6167.46  1360.7612  1365.8414
 961119  6168.46  1360.7658  1365.8461
 961120  6169.46  1360.7559  1365.8361
 961121  6170.46  1360.7501  1365.8303
 961122  6171.46  1360.6734  1365.7533
 961123  6172.46  1360.3705  1365.4492
 961124  6173.46  1360.0544  1365.1320
 961125  6174.46  1359.6551  1364.7312
 961126  6175.46  1359.6925  1364.7687
 961127  6176.46  1359.7829  1364.8595
 961128  6177.46  1359.9212  1364.9983
 961129  6178.46  1360.1786  1365.2566
 961130  6179.46  1360.4316  1365.5106
 961201  6180.46  1360.5809  1365.6604
 961202  6181.46  1360.5927  1365.6722
 961203  6182.46  1360.5466  1365.6260
 961204  6183.46  1360.5557  1365.6351
 961205  6184.46  1360.5214  1365.6007
 961206  6185.46  1360.5485  1365.6279
 961207  6186.46  1360.5772  1365.6567
 961208  6187.46  1360.5641  1365.6436
 961209  6188.46  1360.5678  1365.6473
 961210  6189.46  1360.5905  1365.6700
 961211  6190.46  1360.6385  1365.7183
 961212  6191.46  1360.6926  1365.7726
 961213  6192.46  1360.7781  1365.8584
 961214  6193.46  1360.8230  1365.9034
 961215  6194.46  1360.7782  1365.8585
 961216  6195.46  1360.7463  1365.8264
 961217  6196.46  1360.7908  1365.8711
 961218  6197.46  1360.8124  1365.8928
 961219  6198.46  1360.8426  1365.9231
 961220  6199.46  1360.8820  1365.9626
 961221  6200.46  1360.8830  1365.9636
 961222  6201.46  1360.8528  1365.9333
 961223  6202.46  1360.7768  1365.8571
 961224  6203.46  1360.7180  1365.7981
 961225  6204.46  1360.6751  1365.7550
 961226  6205.46  1360.6856  1365.7655
 961227  6206.46  1360.6665  1365.7463
 961228  6207.46  1360.6435  1365.7233
 961229  6208.46  1360.5708  1365.6503
 961230  6209.46  1360.5629  1365.6423
 961231  6210.46  1360.6001  1365.6797
 970101  6211.46  1360.6088  1365.6885
 970102  6212.46  1360.6265  1365.7062
 970103  6213.46  1360.6846  1365.7645
 970104  6214.46  1360.6764  1365.7563
 970105  6215.46  1360.6782  1365.7581
 970106  6216.46  1360.6593  1365.7391
 970107  6217.46  1360.6870  1365.7670
 970108  6218.46  1360.7438  1365.8240
 970109  6219.46  1360.7740  1365.8542
 970110  6220.46  1360.8166  1365.8970
 970111  6221.46  1360.8029  1365.8833
 970112  6222.46  1360.7474  1365.8275
 970113  6223.46  1360.7298  1365.8099
 970114  6224.46  1360.7743  1365.8546
 970115  6225.46  1360.7463  1365.8264
 970116  6226.46  1360.7278  1365.8079
 970117  6227.46  1360.7769  1365.8572
 970118  6228.46  1360.7148  1365.7948
 970119  6229.46  1360.6927  1365.7727
 970120  6230.46  1360.6960  1365.7760
 970121  6231.46  1360.6745  1365.7544
 970122  6232.46  1360.6338  1365.7135
 970123  6233.46  1360.6357  1365.7155
 970124  6234.46  1360.6694  1365.7493
 970125  6235.46  1360.6689  1365.7488
 970126  6236.46  1360.6142  1365.6938
 970127  6237.46  1360.5953  1365.6749
 970128  6238.46  1360.6381  1365.7179
 970129  6239.46  1360.6239  1365.7036
 970130  6240.46  1360.6420  1365.7218
 970131  6241.46  1360.6728  1365.7527
 970201  6242.46  1360.6690  1365.7489
 970202  6243.46  1360.6487  1365.7285
 970203  6244.46  1360.5192  1365.5985
 970204  6245.46  1360.6009  1365.6805
 970205  6246.46  1360.7287  1365.8088
 970206  6247.46  1360.7782  1365.8585
 970207  6248.46  1360.7669  1365.8472
 970208  6249.46  1360.7362  1365.8163
 970209  6250.46  1360.7554  1365.8356
 970210  6251.46  1360.7306  1365.8107
 970211  6252.46  1360.7132  1365.7932
 970212  6253.46  1360.6954  1365.7754
 970213  6254.46  1360.6643  1365.7441
 970214  6255.46  1360.6484  1365.7281
 970215  6256.46  1360.6448  1365.7246
 970216  6257.46  1360.6711  1365.7510
 970217  6258.46  1360.6387  1365.7185
 970218  6259.46  1360.6530  1365.7328
 970219  6260.46  1360.6453  1365.7251
 970220  6261.46  1360.6246  1365.7043
 970221  6262.46  1360.6136  1365.6932
 970222  6263.46  1360.5993  1365.6790
 970223  6264.46  1360.6228  1365.7025
 970224  6265.46  1360.6848  1365.7648
 970225  6266.46  1360.7162  1365.7963
 970226  6267.46  1360.7414  1365.8215
 970227  6268.46  1360.7429  1365.8230
 970228  6269.46  1360.7045  1365.7845
 970301  6270.46  1360.7846  1365.8649
 970302  6271.46  1360.7415  1365.8217
 970303  6272.46  1360.7581  1365.8383
 970304  6273.46  1360.7465  1365.8267
 970305  6274.46  1360.7634  1365.8436
 970306  6275.46  1360.7334  1365.8135
 970307  6276.46  1360.7567  1365.8369
 970308  6277.46  1360.7716  1365.8518
 970309  6278.46  1360.7759  1365.8562
 970310  6279.46  1360.7494  1365.8296
 970311  6280.46  1360.7402  1365.8203
 970312  6281.46  1360.7089  1365.7889
 970313  6282.46  1360.7498  1365.8300
 970314  6283.46  1360.7120  1365.7920
 970315  6284.46  1360.7403  1365.8204
 970316  6285.46  1360.7565  1365.8367
 970317  6286.46  1360.7353  1365.8154
 970318  6287.46  1360.6986  1365.7786
 970319  6288.46  1360.5871  1365.6666
 970320  6289.46  1360.5571  1365.6366
 970321  6290.46  1360.5731  1365.6526
 970322  6291.46  1360.5681  1365.6476
 970323  6292.46  1360.5958  1365.6754
 970324  6293.46  1360.5981  1365.6777
 970325  6294.46  1360.6276  1365.7073
 970326  6295.46  1360.6156  1365.6953
 970327  6296.46  1360.6631  1365.7429
 970328  6297.46  1360.7334  1365.8135
 970329  6298.46  1360.6997  1365.7797
 970330  6299.46  1360.6505  1365.7303
 970331  6300.46  1360.6378  1365.7175
 970401  6301.46  1360.6544  1365.7343
 970402  6302.46  1360.6239  1365.7036
 970403  6303.46  1360.7207  1365.8008
 970404  6304.46  1360.7994  1365.8798
 970405  6305.46  1360.8562  1365.9368
 970406  6306.46  1360.8605  1365.9410
 970407  6307.46  1360.8589  1365.9395
 970408  6308.46  1360.7858  1365.8661
 970409  6309.46  1360.7538  1365.8340
 970410  6310.46  1360.6796  1365.7595
 970411  6311.46  1360.7138  1365.7938
 970412  6312.46  1360.7618  1365.8420
 970413  6313.46  1360.7509  1365.8311
 970414  6314.46  1360.6665  1365.7463
 970415  6315.46  1360.6093  1365.6890
 970416  6316.46  1360.5832  1365.6627
 970417  6317.46  1360.5789  1365.6584
 970418  6318.46  1360.6307  1365.7104
 970419  6319.46  1360.6032  1365.6829
 970420  6320.46  1360.6164  1365.6960
 970421  6321.46  1360.6149  1365.6946
 970422  6322.46  1360.5755  1365.6550
 970423  6323.46  1360.5903  1365.6699
 970424  6324.46  1360.6105  1365.6902
 970425  6325.46  1360.6366  1365.7163
 970426  6326.46  1360.6315  1365.7112
 970427  6327.46  1360.7065  1365.7865
 970428  6328.46  1360.7005  1365.7805
 970429  6329.46  1360.7094  1365.7894
 970430  6330.46  1360.7311  1365.8112
 970501  6331.46  1360.7604  1365.8406
 970502  6332.46  1360.8083  1365.8887
 970503  6333.46  1360.7702  1365.8505
 970504  6334.46  1360.7472  1365.8274
 970505  6335.46  1360.7728  1365.8530
 970506  6336.46  1360.7526  1365.8328
 970507  6337.46  1360.6927  1365.7727
 970508  6338.46  1360.7082  1365.7882
 970509  6339.46  1360.6965  1365.7765
 970510  6340.46  1360.6535  1365.7333
 970511  6341.46  1360.6145  1365.6942
 970512  6342.46  1360.5826  1365.6621
 970513  6343.46  1360.5599  1365.6394
 970514  6344.46  1360.5873  1365.6669
 970515  6345.46  1360.6368  1365.7166
 970516  6346.46  1360.6760  1365.7559
 970517  6347.46  1360.6564  1365.7362
 970518  6348.46  1360.5911  1365.6707
 970519  6349.46  1360.5400  1365.6194
 970520  6350.46  1360.5460  1365.6254
 970521  6351.46  1360.4842  1365.5634
 970522  6352.46  1360.5557  1365.6351
 970523  6353.46  1360.6599  1365.7397
 970524  6354.46  1360.7239  1365.8040
 970525  6355.46  1360.7803  1365.8606
 970526  6356.46  1360.7977  1365.8781
 970527  6357.46  1360.7979  1365.8783
 970528  6358.46  1360.8062  1365.8866
 970529  6359.46  1360.8485  1365.9291
 970530  6360.46  1360.8898  1365.9705
 970531  6361.46  1360.8733  1365.9540
 970601  6362.46  1360.8174  1365.8978
 970602  6363.46  1360.7304  1365.8105
 970603  6364.46  1360.6369  1365.7167
 970604  6365.46  1360.6265  1365.7062
 970605  6366.46  1360.6435  1365.7233
 970606  6367.46  1360.6525  1365.7323
 970607  6368.46  1360.6521  1365.7319
 970608  6369.46  1360.6468  1365.7266
 970609  6370.46  1360.6155  1365.6952
 970610  6371.46  1360.5916  1365.6711
 970611  6372.46  1360.6099  1365.6896
 970612  6373.46  1360.6107  1365.6903
 970613  6374.46  1360.6266  1365.7063
 970614  6375.46  1360.6009  1365.6805
 970615  6376.46  1360.6153  1365.6949
 970616  6377.46  1360.6043  1365.6840
 970617  6378.46  1360.6518  1365.7316
 970618  6379.46  1360.7128  1365.7928
 970619  6380.46  1360.6676  1365.7474
 970620  6381.46  1360.6785  1365.7584
 970621  6382.46  1360.6672  1365.7471
 970622  6383.46  1360.6807  1365.7606
 970623  6384.46  1360.6485  1365.7283
 970624  6385.46  1360.6451  1365.7249
 970625  6386.46  1360.6193  1365.6990
 970626  6387.46  1360.6587  1365.7385
 970627  6388.46  1360.7176  1365.7976
 970628  6389.46  1360.7391  1365.8192
 970629  6390.46  1360.7269  1365.8070
 970630  6391.46  1360.6833  1365.7632
 970701  6392.46  1360.6767  1365.7566
 970702  6393.46  1360.6676  1365.7474
 970703  6394.46  1360.6246  1365.7043
 970704  6395.46  1360.6109  1365.6906
 970705  6396.46  1360.6297  1365.7095
 970706  6397.46  1360.5721  1365.6516
 970707  6398.46  1360.5787  1365.6582
 970708  6399.46  1360.6066  1365.6863
 970709  6400.46  1360.6002  1365.6798
 970710  6401.46  1360.6026  1365.6823
 970711  6402.46  1360.5740  1365.6536
 970712  6403.46  1360.5573  1365.6367
 970713  6404.46  1360.5541  1365.6335
 970714  6405.46  1360.5355  1365.6149
 970715  6406.46  1360.5531  1365.6326
 970716  6407.46  1360.5838  1365.6633
 970717  6408.46  1360.6430  1365.7228
 970718  6409.46  1360.6628  1365.7427
 970719  6410.46  1360.6792  1365.7592
 970720  6411.46  1360.6882  1365.7682
 970721  6412.46  1360.6717  1365.7516
 970722  6413.46  1360.6732  1365.7531
 970723  6414.46  1360.6531  1365.7329
 970724  6415.46  1360.6754  1365.7552
 970725  6416.46  1360.6809  1365.7609
 970726  6417.46  1360.8184  1365.8988
 970727  6418.46  1360.7759  1365.8562
 970728  6419.46  1360.7238  1365.8038
 970729  6420.46  1360.6959  1365.7759
 970730  6421.46  1360.6602  1365.7400
 970731  6422.46  1360.6344  1365.7141
 970801  6423.46  1360.6429  1365.7227
 970802  6424.46  1360.5945  1365.6741
 970803  6425.46  1360.6456  1365.7253
 970804  6426.46  1360.5824  1365.6620
 970805  6427.46  1360.5866  1365.6661
 970806  6428.46  1360.5964  1365.6760
 970807  6429.46  1360.6553  1365.7351
 970808  6430.46  1360.6690  1365.7489
 970809  6431.46  1360.6589  1365.7388
 970810  6432.46  1360.6595  1365.7394
 970811  6433.46  1360.6917  1365.7716
 970812  6434.46  1360.6991  1365.7791
 970813  6435.46  1360.7386  1365.8187
 970814  6436.46  1360.7516  1365.8318
 970815  6437.46  1360.7131  1365.7931
 970816  6438.46  1360.6735  1365.7534
 970817  6439.46  1360.6643  1365.7441
 970818  6440.46  1360.6587  1365.7385
 970819  6441.46  1360.6600  1365.7399
 970820  6442.46  1360.6423  1365.7220
 970821  6443.46  1360.6684  1365.7483
 970822  6444.46  1360.6639  1365.7438
 970823  6445.46  1360.6959  1365.7759
 970824  6446.46  1360.7780  1365.8583
 970825  6447.46  1360.8332  1365.9137
 970826  6448.46  1360.8192  1365.8997
 970827  6449.46  1360.7857  1365.8660
 970828  6450.46  1360.6516  1365.7314
 970829  6451.46  1360.5793  1365.6588
 970830  6452.46  1360.5844  1365.6639
 970831  6453.46  1360.6405  1365.7202
 970901  6454.46  1360.7739  1365.8541
 970902  6455.46  1360.8631  1365.9437
 970903  6456.46  1360.9800  1366.0610
 970904  6457.46  1360.9816  1366.0626
 970905  6458.46  1360.7643  1365.8445
 970906  6459.46  1360.5371  1365.6165
 970907  6460.46  1360.3919  1365.4707
 970908  6461.46  1360.2114  1365.2896
 970909  6462.46  1359.9547  1365.0319
 970910  6463.46  1359.8994  1364.9764
 970911  6464.46  1360.0569  1365.1345
 970912  6465.46  1360.1652  1365.2432
 970913  6466.46  1360.3477  1365.4264
 970914  6467.46  1360.5515  1365.6310
 970915  6468.46  1360.5719  1365.6514
 970916  6469.46  1360.6662  1365.7461
 970917  6470.46  1360.6747  1365.7546
 970918  6471.46  1360.6439  1365.7236
 970919  6472.46  1360.6218  1365.7015
 970920  6473.46  1360.7324  1365.8125
 970921  6474.46  1360.8206  1365.9010
 970922  6475.46  1360.8918  1365.9725
 970923  6476.46  1360.8556  1365.9362
 970924  6477.46  1360.7156  1365.7957
 970925  6478.46  1360.6462  1365.7260
 970926  6479.46  1360.6930  1365.7729
 970927  6480.46  1360.7404  1365.8206
 970928  6481.46  1360.8426  1365.9231
 970929  6482.46  1360.9250  1366.0059
 970930  6483.46  1360.9992  1366.0803
 971001  6484.46  1361.0058  1366.0869
 971002  6485.46  1360.9818  1366.0629
 971003  6486.46  1360.9613  1366.0422
 971004  6487.46  1360.9065  1365.9873
 971005  6488.46  1360.9906  1366.0717
 971006  6489.46  1361.0385  1366.1198
 971007  6490.46  1361.0625  1366.1438
 971008  6491.46  1361.0841  1366.1655
 971009  6492.46  1361.1186  1366.2002
 971010  6493.46  1361.0646  1366.1460
 971011  6494.46  1361.0297  1366.1110
 971012  6495.46  1360.9880  1366.0691
 971013  6496.46  1360.9278  1366.0087
 971014  6497.46  1360.9068  1365.9875
 971015  6498.46  1360.8523  1365.9329
 971016  6499.46  1360.7745  1365.8547
 971017  6500.46  1360.7900  1365.8704
 971018  6501.46  1360.8440  1365.9246
 971019  6502.46  1360.8345  1365.9150
 971020  6503.46  1360.8433  1365.9238
 971021  6504.46  1360.8491  1365.9297
 971022  6505.46  1360.8861  1365.9668
 971023  6506.46  1360.9112  1365.9919
 971024  6507.46  1360.8960  1365.9767
 971025  6508.46  1360.9214  1366.0022
 971026  6509.46  1360.9316  1366.0125
